,StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
44,904890,12,20000572,1,2022,Kevin Love,CLE,PF,4,20000012,2022-06-20T23:13:41,74,774.6,686,1,134.7,313.5,17.7,22.7,57.7,117.0,20.3,77.0,196.5,16.2,68.4,81.6,34.5,35.8,185.0,220.8,1.0,12.0,3.0,65.9,10.7,3.1,40.4,41.6,414.9,349.4,24.5,3.9,2.6,0.1,0.2,1.8,10.5,792.8,853.7,792.8,38.3,2.5,0.0,853.7,False,,Scrambled
45,904085,8,20000574,1,2022,Kyrie Irving,BKN,PG,29,20000008,2022-06-20T23:13:41,29,511.7,449,15,119.1,253.8,19.3,22.7,77.9,155.3,20.6,41.2,98.5,17.2,48.6,53.1,37.7,2.7,45.7,52.3,0.30000000000000004,1.8,1.1,68.8,16.9,2.9,30.1,33.4,328.0,277.2,24.3,10.6,10.4,0.30000000000000004,0.2,1.7000000000000002,12.2,535.6,551.2,535.6,49.9,0.30000000000000004,0.0,551.2,False,,Scrambled
46,905071,11,20000577,1,2022,Tristan Thompson,CHI,C,6,20000011,2022-06-20T23:13:41,58,323.3,368,20,58.1,110.0,21.8,21.9,57.7,108.8,21.8,0.2,0.5,13.7,25.1,47.8,21.7,49.4,69.2,118.7,2.6,3.6,3.1,14.0,3.9,3.6,18.1,40.4,141.7,131.0,22.3,2.9,0.9,0.2,0.30000000000000004,2.1,3.0,341.4,339.1,341.4,-28.0,0.2,0.0,339.1,False,,Scrambled
47,904128,8,20000584,1,2022,Joe Harris,BKN,SF,14,20000008,2022-06-20T23:13:41,14,102.3,172,22,23.1,51.1,18.6,25.3,2.5,14.8,17.2,16.9,36.3,19.2,0.8,1.0,34.3,0.8,21.0,23.1,0.2,2.2,1.2,2.4,1.2,0.30000000000000004,2.7,12.8,65.1,52.2,25.8,2.0,0.8,0.1,0.1,1.9,2.5,106.0,115.2,106.0,3.1,0.0,0.0,115.2,False,,Scrambled
48,937779,9,20000586,1,2022,Joe Johnson,BOS,SG,0,20000009,2022-06-20T23:13:41,1,0.30000000000000004,0,23,0.2,0.2,41.2,41.2,0.2,0.2,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.2,41.2,18.1,0.0,0.0,0.0,0.0,3.9,0.30000000000000004,0.30000000000000004,0.30000000000000004,-2.1,0.0,0.0,0.30000000000000004,False,,Scrambled
49,905148,10,20000587,1,2022,Thaddeus Young,TOR,PF,1,20000010,2022-06-20T23:13:41,52,337.7,348,21,58.1,112.1,21.3,22.7,51.1,92.3,22.8,2.9,19.8,14.6,3.9,20.2,19.3,33.0,52.7,85.7,1.7000000000000002,2.9,2.3,42.8,22.2,3.1,21.4,33.4,132.7,120.9,22.6,3.3,3.1,0.5,0.4,2.6,3.0,367.3,356.2,367.3,3.7,0.0,0.0,356.2,False,,Scrambled
50,904121,15,20000588,1,2022,Brook Lopez,MIL,C,11,20000015,2022-06-20T23:13:41,13,110.3,123,10,25.1,54.0,19.2,22.0,17.3,32.1,22.2,3.2,21.8,14.7,3.4,3.9,35.8,3.2,14.0,21.8,1.2,2.0,1.6,1.0,1.4,2.5,2.0,14.0,66.3,58.1,23.5,3.2,0.5,0.2,0.8,1.3,3.7,119.7,117.7,119.7,-2.9,0.0,0.0,117.7,False,,Scrambled
51,905112,17,20000591,1,2022,Bojan Bogdanovic,UTA,SF,69,20000017,2022-06-20T23:13:41,69,714.9,878,2,173.9,382.3,18.7,22.7,99.3,189.5,21.6,74.6,192.8,15.9,91.9,107.1,35.3,23.9,98.1,122.0,0.5,2.0,1.3,49.4,14.0,0.2,48.6,47.8,514.2,429.5,24.7,3.1,1.5,0.1,0.0,1.7000000000000002,4.1,729.3,784.4,729.3,89.8,0.5,0.0,784.4,False,,Scrambled
52,904909,2,20000594,1,2022,Mason Plumlee,CHA,C,73,20000002,2022-06-20T23:13:41,73,667.4,737,23,84.5,131.8,26.4,26.4,84.5,131.0,26.6,0.0,0.30000000000000004,0.0,27.6,70.5,16.2,72.5,160.3,232.8,1.7000000000000002,4.0,2.8,93.1,25.1,21.4,41.2,92.3,196.5,162.8,24.9,2.9,2.8,0.30000000000000004,0.5,3.4,2.0,714.0,704.0,714.0,1.0,1.2,0.0,704.0,False,,Scrambled
53,904132,7,20000602,1,2022,Paul Millsap,PHI,PF,1,20000007,2022-06-20T23:13:41,33,132.8,154,12,18.5,47.4,16.1,17.6,15.2,33.0,19.0,1.4,14.4,3.9,2.9,4.1,29.2,16.9,30.1,47.0,2.1,3.6,2.9,11.9,1.7000000000000002,2.2,3.2,27.6,47.4,51.7,18.9,2.1,1.9,0.2,0.5,2.2,3.0,142.3,140.7,142.3,-10.3,0.0,0.0,140.7,False,,Scrambled
54,905037,9,20000603,1,2022,Al Horford,BOS,PF,69,20000009,2022-06-20T23:13:41,69,783.6,826,20,109.6,234.4,19.2,22.5,72.9,125.2,24.0,36.7,109.2,13.8,33.0,39.1,34.7,44.5,173.9,218.4,1.0,3.8,2.4,95.6,20.2,37.9,26.8,53.6,288.8,251.6,23.6,3.2,2.8,0.2,0.7000000000000001,1.6,2.5,841.7,835.5,841.7,159.0,2.5,0.0,835.5,False,,Scrambled
55,904831,22,20000606,1,2022,Dennis Schroder,HOU,PG,29,20000022,2022-06-20T23:13:41,64,637.3,756,12,128.5,298.3,17.8,20.2,93.1,195.3,19.7,35.4,103.0,14.2,64.7,75.8,35.1,14.0,74.2,88.2,0.30000000000000004,1.8,1.1,122.0,21.8,1.4,58.9,63.4,357.2,331.6,22.2,2.7,10.2,0.2,0.1,2.6,3.7,662.4,689.5,662.4,-14.0,0.2,0.0,689.5,False,,Scrambled
56,904086,27,20000608,1,2022,Kent Bazemore,LAL,SG,14,20000027,2022-06-20T23:13:41,39,128.9,224,14,18.5,57.3,13.3,17.8,2.7,24.3,11.2,11.9,33.0,14.9,2.2,2.9,31.5,2.2,23.1,28.4,0.4,1.9,1.2,14.0,10.3,1.5,3.6,28.8,54.4,60.3,18.6,1.3,1.4,0.4,0.2,2.1,2.3,142.9,140.6,142.9,-48.6,0.0,0.0,140.6,False,,Scrambled
57,905049,18,20000613,1,2022,Mike Muscala,OKC,PF,0,20000018,2022-06-20T23:13:41,43,249.6,244,4,46.6,102.2,18.8,24.6,17.7,35.0,20.8,28.8,67.2,17.7,19.8,23.5,34.7,3.6,44.5,53.1,0.6000000000000001,3.2,1.9,3.7,3.1,10.7,2.4,23.9,141.7,112.5,26.0,3.9,1.0,0.30000000000000004,0.7000000000000001,0.8,3.6,267.7,269.6,267.7,3.9,0.0,0.0,269.6,False,,Scrambled
58,904133,8,20000616,1,2022,LaMarcus Aldridge,BKN,PF,12,20000008,2022-06-20T23:13:41,47,435.7,433,1,103.8,188.7,22.7,23.3,98.1,169.7,23.8,2.4,19.0,12.5,36.7,42.0,36.0,30.1,76.2,106.3,1.3,3.2,2.3,17.3,2.4,19.4,18.1,32.1,250.1,207.2,24.8,3.9,1.1,0.1,0.7000000000000001,1.4,3.8,460.9,454.2,460.9,3.2,0.30000000000000004,0.0,454.2,False,,Scrambled
59,905754,28,20000617,1,2022,Nicolas Batum,LAC,PF,54,20000028,2022-06-20T23:13:41,59,456.4,602,12,73.7,159.4,19.1,24.8,29.3,48.2,25.0,44.5,111.2,16.5,10.3,15.7,27.1,11.9,92.7,104.6,0.4,2.7,1.6,41.2,24.3,17.3,16.5,33.0,202.3,166.3,25.0,2.7,1.6,0.30000000000000004,0.4,1.5,2.3,498.0,492.1,498.0,-52.7,0.0,0.0,492.1,False,,Scrambled
60,905135,5,20000618,1,2022,Robin Lopez,ORL,C,9,20000005,2022-06-20T23:13:41,36,198.7,251,21,45.3,82.0,22.8,23.0,44.5,79.5,23.1,0.30000000000000004,1.0,13.7,13.2,22.2,24.4,28.0,23.9,51.9,2.0,1.7000000000000002,1.8,22.2,0.30000000000000004,3.1,18.1,27.6,104.6,91.8,23.5,2.7,2.4,0.0,0.5,2.8,3.2,206.9,212.6,206.9,-26.8,0.5,0.0,212.6,False,,Scrambled
61,905127,19,20000619,1,2022,Damian Lillard,POR,PG,29,20000019,2022-06-20T23:13:41,29,465.6,434,24,91.5,227.4,16.6,20.0,53.6,110.4,20.0,37.9,117.0,13.3,65.5,74.6,36.2,2.2,44.1,49.4,0.2,2.0,1.1,87.3,2.9,1.9,34.2,15.2,286.3,260.2,22.7,3.8,14.0,0.1,0.2,2.0,12.2,477.1,509.0,477.1,-12.4,1.4,0.0,509.0,False,,Scrambled
62,904962,23,20000620,1,2022,C.J. McCollum,NO,SG,62,20000023,2022-06-20T23:13:41,62,915.6,883,22,220.8,479.6,19.0,22.2,145.8,286.3,21.0,75.0,193.2,16.0,47.8,70.0,28.1,21.8,89.0,110.8,0.5,1.9,1.2,129.8,28.8,3.7,52.3,49.9,564.4,510.4,22.8,3.7,10.4,0.30000000000000004,0.2,1.6,11.3,953.5,986.6,953.5,-28.4,0.5,0.0,986.6,False,,Scrambled
63,937500,12,20000625,1,2022,Tim Frazier,CLE,PG,3,20000012,2022-06-20T23:13:41,12,43.6,85,14,2.4,18.5,12.8,15.6,1.4,11.5,11.8,1.0,2.9,14.5,0.8,1.5,22.9,0.8,2.4,3.2,0.5,1.2,0.9,14.0,0.5,0.2,2.5,11.1,16.1,20.2,16.4,0.8,3.7,0.1,0.1,4.0,2.3,45.2,48.3,45.2,-33.0,0.0,0.0,48.3,False,,Scrambled
64,928392,15,20000629,1,2022,Wesley Matthews,MIL,SG,14,20000015,2022-06-20T23:13:41,49,188.4,413,1,35.8,90.6,16.3,21.3,14.0,26.0,22.2,21.8,64.7,13.9,3.7,11.5,32.4,12.4,25.5,37.9,0.6000000000000001,1.1,0.8,14.8,3.9,1.4,3.1,35.8,102.6,95.7,22.0,1.4,0.8,0.2,0.1,1.2,1.8,201.2,205.0,201.2,57.3,0.0,0.0,205.0,False,,Scrambled
65,905007,20,20000632,1,2022,Jeff Green,DEN,SF,63,20000020,2022-06-20T23:13:41,75,507.7,761,0,114.1,217.9,21.6,23.7,92.3,148.7,25.5,21.8,69.2,13.0,68.0,81.6,34.3,16.9,78.3,95.2,0.4,1.9,1.2,39.6,11.5,11.1,29.3,62.2,318.1,253.8,25.8,2.5,1.2,0.1,0.2,1.8,2.8,530.3,538.6,530.3,24.3,0.2,0.0,538.6,False,,Scrambled
66,905136,17,20000635,1,2022,Mike Conley,UTA,PG,71,20000017,2022-06-20T23:13:41,72,797.2,847,0,141.7,325.9,17.9,22.3,72.1,155.3,19.1,69.6,170.6,16.8,53.1,66.7,32.8,19.4,70.0,89.4,0.4,1.5,1.0,158.6,39.6,3.6,50.7,58.5,406.2,355.3,23.6,3.4,11.4,0.4,0.2,2.1,3.6,845.4,863.0,845.4,143.4,0.30000000000000004,0.0,863.0,False,,Scrambled
67,904976,20,20000642,1,2022,JaMychal Green,DEN,PF,8,20000020,2022-06-20T23:13:41,67,386.7,447,1,65.5,134.7,20.0,22.2,51.9,83.6,25.6,13.6,51.1,11.0,33.4,38.3,35.9,33.4,82.4,115.8,1.5,3.4,2.5,24.3,17.7,10.7,23.5,65.1,178.0,151.6,24.2,2.8,1.3,0.30000000000000004,0.4,2.3,2.9,415.2,411.7,415.2,-36.3,0.2,0.0,411.7,False,,Scrambled
68,905739,28,20000646,1,2022,Kawhi Leonard,LAC,SF,0,20000028,2022-06-20T23:13:41,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
69,904984,7,20000650,1,2022,Danny Green,PHI,SG,28,20000007,2022-06-20T23:13:41,62,330.2,557,18,51.9,131.8,16.2,22.9,3.9,20.2,19.3,42.4,111.7,15.7,1.9,2.4,32.4,13.2,51.5,64.7,0.5,1.7000000000000002,1.1,26.4,25.1,15.2,18.5,43.3,150.8,134.4,23.1,1.9,1.1,0.4,0.4,2.1,2.1,370.6,363.9,370.6,33.0,0.0,0.0,363.9,False,,Scrambled
70,904996,14,20000655,1,2022,Cory Joseph,DET,PG,39,20000014,2022-06-20T23:13:41,65,460.7,658,3,73.3,164.8,18.3,21.6,46.6,100.1,19.2,26.8,64.7,17.1,41.2,46.6,36.5,11.9,59.7,71.7,0.30000000000000004,1.8,1.0,97.6,17.3,2.9,35.0,60.6,214.7,185.3,23.9,2.3,3.7,0.2,0.2,2.7,2.4,485.0,495.2,485.0,-84.0,0.0,0.0,495.2,False,,Scrambled
71,904076,8,20000656,1,2022,Patty Mills,BKN,PG,48,20000008,2022-06-20T23:13:41,81,596.0,967,1,133.5,327.1,16.8,22.7,40.0,93.1,17.7,93.5,234.0,16.5,19.8,24.3,33.5,3.1,56.4,63.9,0.1,1.0,0.6000000000000001,75.4,21.0,2.9,30.1,46.1,380.3,337.8,23.2,2.2,1.8,0.2,0.1,1.4,2.8,624.0,661.0,624.0,49.0,0.0,0.0,661.0,False,,Scrambled
72,905113,21,20000659,1,2022,Kyle Anderson,MEM,SF,11,20000021,2022-06-20T23:13:41,69,581.8,611,17,86.1,193.2,18.4,19.9,71.3,148.3,19.8,14.8,44.9,13.6,27.6,43.3,26.3,28.4,123.2,151.6,0.8,3.7,2.2,75.4,31.7,19.0,29.3,44.5,214.7,212.3,20.8,2.9,2.7,0.4,0.5,2.1,2.8,632.5,612.6,632.5,24.3,0.30000000000000004,0.0,612.6,False,,Scrambled
73,904093,8,20000661,1,2022,Blake Griffin,BKN,PF,24,20000008,2022-06-20T23:13:41,56,346.5,395,1,54.8,129.0,17.5,20.0,39.1,69.2,23.3,15.7,59.7,10.8,22.7,31.3,29.8,24.7,69.2,93.9,1.2,3.2,2.2,43.3,11.1,2.4,12.8,39.1,147.9,142.7,21.3,2.8,2.5,0.2,0.2,1.4,2.9,363.4,366.1,363.4,-38.7,0.2,0.0,366.1,False,,Scrambled
74,904126,7,20000663,1,2022,DeAndre Jordan,PHI,C,18,20000007,2022-06-20T23:13:41,48,251.9,256,3,37.9,58.9,26.5,26.5,37.9,58.9,26.5,0.0,0.0,0.0,3.7,16.5,22.7,34.2,74.6,108.8,2.6,13.2,4.0,3.6,2.0,14.4,15.2,29.3,84.9,66.2,26.5,3.3,0.9,0.2,0.9,3.2,2.4,271.2,264.9,271.2,-61.0,0.0,0.0,264.9,False,,Scrambled
75,904798,29,20000664,1,2022,Chris Paul,PHO,PG,65,20000029,2022-06-20T23:13:41,65,1021.6,881,2,149.6,303.2,20.3,22.0,123.6,221.2,23.0,26.0,82.0,13.1,69.6,83.2,34.5,3.7,107.5,116.6,0.2,2.2,1.2,289.2,49.9,3.4,63.0,55.2,394.7,339.9,23.9,10.2,18.3,0.5,0.1,2.7,3.4,1079.7,1094.2,1079.7,189.5,14.0,0.30000000000000004,1094.2,False,,Scrambled
76,904807,20,20000667,1,2022,Austin Rivers,DEN,PG,18,20000020,2022-06-20T23:13:41,67,302.7,609,1,60.2,144.2,17.2,21.9,27.6,49.0,23.2,32.5,95.2,14.1,13.2,18.1,30.0,3.2,39.1,47.0,0.30000000000000004,1.2,0.7000000000000001,37.1,21.0,1.0,22.2,49.9,166.0,152.2,22.5,1.5,1.4,0.30000000000000004,0.1,2.2,2.1,326.2,332.5,326.2,21.8,0.0,0.0,332.5,False,,Scrambled
77,904977,7,20000676,1,2022,Tobias Harris,PHI,SF,73,20000007,2022-06-20T23:13:41,73,945.4,1048,10,203.1,421.1,19.9,21.9,161.5,307.8,21.6,41.6,113.3,15.1,70.0,83.2,34.7,31.7,172.6,204.4,0.6000000000000001,3.1,1.8,103.4,19.8,17.7,47.8,67.6,517.9,457.7,23.3,3.2,2.7,0.2,0.30000000000000004,1.6,3.7,982.9,1006.5,982.9,70.9,1.5,0.2,1006.5,False,,Scrambled
78,904922,11,20000678,1,2022,Nikola Vucevic,CHI,C,73,20000011,2022-06-20T23:13:41,73,1135.0,996,19,225.0,475.4,19.5,21.3,182.1,339.1,22.1,42.8,136.4,12.9,37.9,49.9,31.3,58.5,272.7,331.2,1.1,12.6,3.2,97.2,29.3,29.3,56.0,74.6,530.7,497.4,22.0,3.6,2.6,0.2,0.4,1.7000000000000002,10.1,1193.5,1228.2,1193.5,-21.4,18.1,0.0,1228.2,False,,Scrambled
79,905026,6,20000679,1,2022,Evan Fournier,NY,SF,80,20000006,2022-06-20T23:13:41,80,710.8,970,22,165.6,397.6,17.2,22.3,66.3,142.6,19.2,99.3,255.0,16.0,33.0,46.6,29.2,14.0,72.1,86.1,0.30000000000000004,1.4,0.8,70.5,32.5,3.4,43.3,74.2,463.5,418.1,22.8,2.5,2.0,0.30000000000000004,0.1,1.6,3.6,751.6,786.4,751.6,-38.3,0.0,0.0,786.4,False,,Scrambled
80,905149,29,20000680,1,2022,Elfrid Payton,PHO,PG,1,20000029,2022-06-20T23:13:41,52,172.7,227,23,27.6,72.1,15.8,16.2,26.0,64.7,16.5,0.7000000000000001,3.1,3.8,2.0,13.2,15.4,3.6,27.6,36.3,0.7000000000000001,2.1,1.4,40.8,10.3,1.0,19.4,15.7,61.8,77.9,16.4,1.7000000000000002,3.9,0.4,0.2,3.4,3.1,185.4,185.0,185.4,-18.5,0.0,0.0,185.0,False,,Scrambled
81,905027,20,20000681,1,2022,Aaron Gordon,DEN,PF,75,20000020,2022-06-20T23:13:41,75,814.9,978,13,178.8,343.6,21.4,23.6,143.0,236.5,24.9,35.8,107.1,13.8,70.5,94.8,30.6,51.5,129.4,180.9,1.0,2.4,1.8,77.5,18.1,18.1,54.8,61.0,463.9,385.3,24.8,3.1,2.0,0.2,0.30000000000000004,2.1,3.4,851.1,872.9,851.1,132.3,1.0,0.0,872.9,False,,Scrambled
82,905755,4,20000684,1,2022,Dewayne Dedmon,MIA,C,15,20000004,2022-06-20T23:13:41,67,419.3,439,11,67.6,119.5,23.3,24.7,59.7,100.1,24.6,3.2,19.4,16.6,30.9,41.2,30.9,43.3,115.8,159.0,1.9,12.1,3.5,19.4,4.1,17.3,28.8,71.7,173.9,137.6,26.0,3.1,1.1,0.2,0.7000000000000001,2.9,2.9,446.5,447.4,446.5,19.8,0.5,0.0,447.4,False,,Scrambled
83,905137,30,20000686,1,2022,Maurice Harkless,SAC,SF,24,20000030,2022-06-20T23:13:41,47,189.9,355,4,34.2,74.6,18.9,22.3,21.4,33.0,26.8,12.8,41.6,12.6,3.4,11.5,29.4,2.0,41.2,46.1,0.30000000000000004,2.2,1.2,3.9,11.9,4.1,12.8,31.7,89.4,79.6,23.1,1.6,0.6000000000000001,0.30000000000000004,0.4,2.3,1.9,211.7,205.6,211.7,-37.1,0.2,0.0,205.6,False,,Scrambled
84,905702,4,20000689,1,2022,Victor Oladipo,MIA,SG,1,20000004,2022-06-20T23:13:41,8,67.8,71,1,14.4,29.7,20.0,24.0,3.4,15.2,22.3,2.5,14.4,17.7,2.4,3.2,30.4,0.5,3.4,3.9,0.30000000000000004,2.2,1.3,11.5,0.8,0.2,2.7,2.2,40.8,33.1,25.3,3.4,10.8,0.2,0.1,2.8,10.3,70.3,75.3,70.3,-2.1,0.2,0.0,75.3,False,,Scrambled
85,905008,12,20000707,1,2022,Ed Davis,CLE,PF,3,20000012,2022-06-20T23:13:41,31,55.3,83,4,1.9,2.7,28.3,28.3,1.9,2.7,28.3,0.0,0.0,0.0,1.0,2.4,17.7,2.4,20.6,26.4,1.3,11.1,3.0,1.2,0.5,1.5,0.8,13.6,11.5,3.8,26.2,1.7000000000000002,0.8,0.1,0.7000000000000001,3.1,1.0,60.3,57.7,60.3,3.1,0.0,0.0,57.7,False,,Scrambled
86,904923,17,20000708,1,2022,Jordan Clarkson,UTA,SG,1,20000017,2022-06-20T23:13:41,79,790.9,882,2,192.0,458.6,17.3,20.8,113.7,212.6,22.0,78.3,246.0,13.1,59.3,71.7,34.1,27.6,84.9,112.5,0.6000000000000001,1.7000000000000002,1.2,79.9,27.2,2.7,53.1,61.4,521.6,490.1,21.9,3.0,2.5,0.30000000000000004,0.1,1.7000000000000002,11.1,824.7,862.8,824.7,157.8,0.2,0.0,862.8,False,,Scrambled
87,904978,6,20000710,1,2022,Julius Randle,NY,PF,72,20000006,2022-06-20T23:13:41,72,1153.7,1047,1,210.9,513.4,16.9,18.9,161.5,352.7,18.9,49.4,160.7,12.7,124.8,165.2,31.1,51.5,243.5,295.0,0.9,10.5,2.6,152.4,21.8,16.1,100.9,84.5,596.2,586.0,21.0,3.2,10.3,0.2,0.30000000000000004,2.5,11.9,1191.6,1263.4,1191.6,-67.6,12.8,0.2,1263.4,False,,Scrambled
88,904094,27,20000712,1,2022,Wayne Ellington,LAL,SG,9,20000027,2022-06-20T23:13:41,43,190.1,334,2,40.4,97.6,17.1,24.1,2.7,10.7,25.3,33.8,86.9,16.0,1.5,1.9,33.7,1.7000000000000002,27.6,31.7,0.2,1.5,0.9,12.4,3.9,0.8,3.2,17.3,118.2,99.6,24.4,2.0,0.9,0.2,0.1,1.2,2.4,201.6,212.5,201.6,-24.3,0.0,0.0,212.5,False,,Scrambled
89,905098,6,20000716,1,2022,Nerlens Noel,NY,C,12,20000006,2022-06-20T23:13:41,25,161.0,231,24,13.2,24.7,22.0,22.0,13.2,23.5,23.1,0.0,0.5,0.0,3.6,12.4,28.8,19.8,38.3,58.1,1.5,3.1,2.3,3.9,12.4,12.8,3.4,27.6,35.0,30.2,24.0,2.1,1.0,0.5,0.9,3.6,1.2,186.1,168.0,186.1,-28.0,0.0,0.0,168.0,False,,Scrambled
90,905072,7,20000726,1,2022,Joel Embiid,PHI,C,68,20000007,2022-06-20T23:13:41,68,1482.3,946,23,274.4,549.6,20.6,22.0,236.1,446.2,21.8,38.3,103.4,15.3,269.4,330.8,33.5,60.2,267.8,328.0,1.2,12.8,3.3,117.4,31.3,40.8,88.2,74.6,856.5,695.2,25.4,14.7,4.0,0.30000000000000004,0.7000000000000001,1.9,15.4,1554.4,1591.6,1554.4,150.4,19.0,0.30000000000000004,1591.6,False,,Scrambled
91,905114,14,20000727,1,2022,Jerami Grant,DET,SF,47,20000014,2022-06-20T23:13:41,47,577.1,617,18,122.8,288.0,17.6,20.3,85.3,183.3,19.2,37.5,104.6,14.7,89.4,106.7,34.5,11.5,67.2,78.7,0.30000000000000004,2.1,1.2,45.7,18.1,20.2,35.0,44.1,372.4,334.9,22.9,3.3,2.1,0.2,0.5,1.6,10.7,615.4,617.9,615.4,-90.2,0.2,0.0,617.9,False,,Scrambled
92,905719,6,20000730,1,2022,Solomon Hill,NY,SF,1,20000006,2022-06-20T23:13:41,13,26.6,57,10,0.5,3.4,2.5,3.4,0.2,1.2,2.4,0.30000000000000004,2.2,2.6,0.0,0.0,0.0,1.0,2.9,3.9,0.8,2.3,1.5,2.0,0.7000000000000001,0.30000000000000004,0.2,2.7,1.4,3.4,3.4,0.7000000000000001,1.9,0.2,0.2,0.8,1.1,29.1,27.7,29.1,16.9,0.0,0.0,27.7,False,,Scrambled
93,936652,9,20000733,1,2022,C.J. Miles,BOS,SF,0,20000009,2022-06-20T23:13:41,1,0.0,0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1,0.0,0.0,0.0,False,,Scrambled
94,905710,28,20000742,1,2022,Paul George,LAC,SF,31,20000028,2022-06-20T23:13:41,31,538.7,444,4,110.4,262.0,17.3,20.4,72.9,156.1,19.2,37.5,105.9,14.6,52.3,61.0,35.3,2.0,82.8,87.8,0.2,3.3,1.8,72.5,27.6,2.2,51.9,30.5,310.6,288.9,22.2,3.8,11.6,0.5,0.2,2.6,14.0,571.7,592.1,571.7,37.9,1.2,0.0,592.1,False,,Scrambled
95,904106,15,20000743,1,2022,George Hill,MIL,PG,17,20000015,2022-06-20T23:13:41,54,311.1,516,2,48.6,113.3,17.7,20.7,31.7,58.1,22.5,16.9,55.2,12.6,23.5,25.5,37.9,15.7,48.2,63.9,0.6000000000000001,1.6,1.1,49.4,17.3,1.0,16.9,28.8,137.6,124.5,22.7,2.0,2.1,0.30000000000000004,0.1,2.0,2.0,330.8,331.1,330.8,129.0,0.0,0.0,331.1,False,,Scrambled
96,937570,25,20000745,1,2022,Brandon Knight,DAL,PG,0,20000025,2022-06-20T23:13:41,5,21.3,26,13,1.7000000000000002,10.3,16.5,19.8,1.0,1.4,30.9,0.7000000000000001,2.9,4.0,1.4,1.4,41.2,0.0,1.4,1.4,0.0,2.3,1.2,1.4,0.2,0.0,0.7000000000000001,0.8,13.2,11.8,23.1,2.6,3.2,0.1,0.0,2.1,3.9,21.7,23.1,21.7,-2.5,0.0,0.0,23.1,False,,Scrambled
97,937497,13,20000751,1,2022,Lance Stephenson,IND,SG,1,20000013,2022-06-20T23:13:41,46,316.4,335,2,60.6,133.1,18.7,20.4,49.4,96.0,21.2,11.1,37.1,12.4,26.0,33.0,32.5,2.0,47.4,52.3,0.30000000000000004,2.7,1.5,68.0,4.1,0.7000000000000001,29.7,39.6,158.2,147.6,22.1,2.8,12.4,0.2,0.1,2.8,3.9,327.9,341.2,327.9,-45.7,0.5,0.0,341.2,False,,Scrambled
98,904870,6,20000752,1,2022,Kemba Walker,NY,PG,37,20000006,2022-06-20T23:13:41,37,320.8,391,2,61.4,152.4,16.6,20.7,31.3,70.5,18.3,30.1,82.0,15.1,24.7,29.3,34.8,2.4,40.0,45.7,0.30000000000000004,1.9,1.1,54.0,10.7,1.2,19.8,15.2,177.6,165.3,22.1,2.8,3.8,0.2,0.1,1.8,3.5,334.4,349.3,334.4,-75.0,0.2,0.2,349.3,False,,Scrambled
99,905050,19,20000754,1,2022,Cody Zeller,POR,C,0,20000019,2022-06-20T23:13:41,27,136.8,145,10,21.0,37.1,23.4,23.4,21.0,35.4,24.4,0.0,0.7000000000000001,0.0,15.7,20.2,32.0,20.6,30.9,51.5,2.5,4.1,3.3,3.7,1.4,1.0,3.2,23.1,57.7,46.0,25.9,3.3,1.6,0.2,0.30000000000000004,2.5,2.7,142.6,143.3,142.6,-11.5,0.0,0.0,143.3,False,,Scrambled
