Name,Started,Games,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,PlusMinus,DoubleDoubles,TripleDoubles,Team_ATL,Team_BKN,Team_BOS,Team_CHA,Team_CHI,Team_CLE,Team_DAL,Team_DEN,Team_DET,Team_GS,Team_HOU,Team_IND,Team_LAC,Team_LAL,Team_MEM,Team_MIA,Team_MIL,Team_MIN,Team_NO,Team_NY,Team_OKC,Team_ORL,Team_PHI,Team_PHO,Team_POR,Team_SA,Team_SAC,Team_TOR,Team_UTA,Team_WAS,Position_C,Position_PF,Position_PG,Position_SF,Position_SG
Goga Bitadze,16,50,299,11,54.0,103.8,21.4,23.2,44.5,70.9,25.9,3.9,33.0,11.9,26.4,38.7,28.1,32.5,40.4,72.9,2.0,2.6,2.3,22.7,3.6,17.3,19.0,44.1,143.8,120.9,24.5,3.5,1.9,0.2,0.9,2.3,3.4,-13.2,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Brandon Clarke,1,64,512,18,118.7,184.2,26.5,26.7,116.6,175.1,27.4,0.8,3.7,3.9,35.0,53.6,26.9,55.6,85.3,140.9,1.9,3.0,2.4,35.4,16.1,28.0,14.0,50.3,274.4,207.7,27.2,11.3,1.7000000000000002,0.30000000000000004,0.8,1.1,3.0,72.5,0.7000000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Tyler Herro,10,66,886,0,206.4,462.3,18.4,21.6,134.3,281.4,19.7,72.1,180.9,16.4,78.3,90.2,35.8,13.2,122.4,135.5,0.30000000000000004,2.6,1.5,108.4,18.1,1.4,71.7,39.1,563.2,502.0,23.1,3.4,3.5,0.2,0.1,2.1,12.0,98.9,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nickeil Alexander-Walker,21,65,603,19,104.2,280.2,15.3,18.5,61.0,140.9,17.8,43.3,139.3,12.8,33.4,44.9,30.6,14.8,61.8,76.6,0.5,1.8,1.2,64.3,19.0,3.9,38.3,42.4,285.1,299.9,19.6,2.2,2.7,0.30000000000000004,0.2,1.9,10.1,-46.1,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Darius Bazley,53,69,791,1,112.9,267.4,17.4,19.9,79.9,156.6,21.1,33.0,110.8,12.2,48.2,70.0,28.3,29.3,150.4,179.6,0.6000000000000001,3.4,2.0,40.0,23.9,28.8,37.1,28.0,306.9,298.2,21.2,2.5,1.3,0.2,0.6000000000000001,1.9,3.1,-194.5,1.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Chuma Okeke,20,70,720,15,89.0,236.9,15.5,19.7,40.4,84.0,19.8,48.6,152.9,13.1,22.7,26.8,34.9,19.4,123.6,143.0,0.5,3.1,1.8,48.6,40.0,17.3,23.5,39.1,249.3,248.7,20.6,2.5,1.7000000000000002,0.5,0.4,1.5,2.8,-129.8,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Matisse Thybulle,50,66,694,0,61.8,123.6,20.6,23.6,43.3,64.3,27.7,18.5,59.3,12.9,14.0,17.7,32.6,17.3,44.9,62.2,0.5,1.2,0.8,30.9,47.4,29.3,16.1,65.1,156.1,131.4,24.5,2.1,1.0,0.6000000000000001,0.6000000000000001,1.8,1.6,35.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Cameron Johnson,16,66,712,0,114.9,250.1,19.0,24.6,46.6,89.0,21.5,68.4,161.1,17.5,40.4,47.0,35.4,17.3,95.2,112.5,0.5,2.4,1.4,40.8,23.5,2.7,19.4,46.6,338.7,270.7,25.8,3.1,1.3,0.30000000000000004,0.1,1.1,3.0,90.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Luka Samanic,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bol Bol,0,13,33,21,2.5,11.1,22.9,24.4,2.4,3.9,25.1,0.2,0.7000000000000001,10.3,0.30000000000000004,0.5,27.5,0.7000000000000001,2.7,3.4,0.9,3.6,2.2,0.8,0.2,0.30000000000000004,0.7000000000000001,0.7000000000000001,13.6,11.7,23.9,2.8,1.7000000000000002,0.1,0.4,2.1,3.0,0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Nicolas Claxton,19,47,400,20,73.3,108.8,27.8,27.8,73.3,108.8,27.8,0.0,0.0,0.0,22.2,38.3,23.9,37.5,71.3,108.8,1.8,3.2,2.5,17.7,4.1,21.0,15.7,45.3,168.9,125.6,27.7,3.6,1.1,0.2,0.8,1.9,2.6,-11.9,0.7000000000000001,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Carsen Edwards,0,4,33,2,1.5,12.4,12.4,15.1,0.8,2.4,14.7,0.7000000000000001,2.7,10.3,0.2,0.2,41.2,0.30000000000000004,0.7000000000000001,1.0,0.4,1.0,0.7000000000000001,2.4,0.30000000000000004,0.0,0.8,0.7000000000000001,3.9,12.5,15.5,1.3,10.7,0.2,0.0,2.4,3.3,-4.9,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cody Martin,11,71,769,11,84.0,174.3,19.9,22.8,58.9,108.8,22.3,25.1,65.5,15.8,30.9,44.1,28.9,33.8,83.6,117.4,0.8,2.0,1.4,73.7,36.3,13.2,25.1,47.8,224.1,193.7,23.9,2.6,2.1,0.4,0.30000000000000004,1.9,2.1,-11.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kevin Porter Jr.,61,61,785,12,138.0,332.9,17.1,21.0,74.2,162.7,18.8,63.9,170.2,15.4,51.1,79.5,26.5,17.7,92.3,110.0,0.4,2.2,1.3,154.9,28.4,3.7,79.1,64.3,391.0,367.9,21.9,2.9,12.6,0.30000000000000004,0.2,3.0,4.1,-115.8,1.7000000000000002,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dylan Windler,0,50,189,2,15.2,40.4,15.6,20.2,2.7,11.5,23.5,3.6,28.8,12.4,2.5,3.1,34.3,3.6,28.0,36.7,0.9,2.7,1.8,14.0,2.4,0.5,2.7,19.4,45.3,43.6,21.4,1.7000000000000002,1.7000000000000002,0.30000000000000004,0.1,2.2,2.0,-4.1,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Isaiah Roby,28,45,389,22,68.4,133.1,21.2,24.0,50.3,92.3,22.5,18.1,40.8,18.3,32.1,47.8,27.7,30.9,58.5,89.4,1.4,2.7,2.0,29.3,14.8,14.0,17.7,44.9,187.0,154.1,25.0,3.6,2.1,0.30000000000000004,0.6000000000000001,1.8,3.2,-76.2,0.7000000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Deividas Sirvydis,0,3,11,15,0.2,1.7000000000000002,1.7000000000000002,3.4,0.0,0.5,0.0,0.2,1.2,2.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.6,2.1,0.2,0.5,0.2,0.0,0.7000000000000001,0.5,1.7000000000000002,2.5,0.30000000000000004,0.8,0.9,0.6000000000000001,0.0,2.8,-11.5,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Eric Paschall,3,58,302,3,47.0,96.8,20.0,23.5,30.5,52.3,24.0,16.5,44.5,15.2,27.2,35.4,31.6,12.4,31.3,43.7,0.8,1.9,1.3,14.8,1.5,0.8,11.1,21.0,137.6,112.4,25.2,2.7,1.2,0.1,0.1,1.5,3.0,-11.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Jordan Poole,51,76,941,4,195.3,435.9,18.5,22.6,108.4,196.9,22.7,86.9,239.0,15.0,101.4,109.6,38.1,14.0,93.1,107.1,0.30000000000000004,1.8,1.1,125.7,24.7,3.9,77.0,84.9,578.9,484.1,24.6,3.4,3.6,0.2,0.2,2.3,10.8,133.5,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Talen Horton-Tucker,19,60,622,24,92.3,221.7,17.1,19.0,72.1,146.7,20.3,20.2,75.0,11.1,41.2,51.5,33.0,15.2,64.3,79.5,0.4,1.9,1.2,65.5,24.3,11.9,33.8,61.0,246.0,244.3,20.7,2.3,2.5,0.30000000000000004,0.30000000000000004,2.1,3.3,-37.1,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KZ Okpala,0,21,100,11,12.4,28.4,17.9,20.3,3.6,17.7,20.1,1.5,10.7,14.3,1.4,1.9,30.0,1.9,12.4,16.9,0.8,2.2,1.5,2.4,0.7000000000000001,1.2,0.8,10.3,31.7,30.4,21.4,2.1,1.5,0.1,0.5,1.1,2.4,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Didi Louzada,1,9,53,4,2.0,13.6,15.0,20.0,0.5,1.7000000000000002,12.4,1.5,3.9,16.1,0.30000000000000004,0.30000000000000004,41.2,0.8,2.0,2.9,0.7000000000000001,1.8,1.2,0.8,0.30000000000000004,0.30000000000000004,0.8,2.2,14.4,14.0,21.2,1.3,0.9,0.1,0.30000000000000004,2.2,2.2,-33.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Bruno Fernando,0,30,63,14,14.8,22.7,27.0,27.0,14.4,21.8,27.2,0.2,0.30000000000000004,20.6,2.5,4.1,25.8,3.1,15.2,22.7,2.2,11.0,3.4,1.2,0.2,1.9,2.4,4.1,36.3,27.0,27.7,10.1,1.3,0.1,1.1,3.0,3.8,-13.6,0.30000000000000004,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ty Jerome,4,48,330,0,51.1,135.1,15.6,19.0,28.8,58.5,20.3,22.2,76.6,11.9,15.7,19.4,33.3,3.2,24.3,32.1,0.4,1.3,0.8,44.9,12.4,0.8,15.2,30.1,140.1,143.7,20.1,2.3,3.6,0.30000000000000004,0.1,1.6,3.5,-2.9,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nassir Little,23,42,448,14,59.7,129.8,19.0,22.2,38.7,66.3,24.1,21.0,63.4,13.6,28.4,38.7,30.2,23.9,73.3,97.2,1.0,3.2,2.0,22.2,10.3,14.8,16.5,33.8,168.9,146.8,23.7,2.7,1.3,0.2,0.6000000000000001,1.7000000000000002,2.7,-9.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Keldon Johnson,73,75,985,1,194.1,416.5,19.2,22.4,128.5,252.1,21.0,65.5,164.4,16.4,72.9,96.4,31.1,33.0,155.3,188.3,0.6000000000000001,2.8,1.7000000000000002,65.1,23.9,2.4,37.9,61.0,526.5,459.0,23.6,3.2,1.6,0.2,0.1,1.3,3.6,30.9,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Justin James,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Admiral Schofield,1,38,192,17,22.2,53.1,17.3,21.4,11.5,20.6,23.1,10.7,32.5,13.6,2.0,2.5,33.0,2.9,29.7,36.7,0.6000000000000001,2.8,1.7000000000000002,10.3,0.7000000000000001,0.8,3.6,23.9,60.2,55.9,22.2,1.6,1.3,0.1,0.2,2.3,2.5,-52.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Terance Mann,33,81,954,17,137.6,284.3,19.9,22.2,106.3,198.6,22.0,31.3,85.7,15.0,52.7,67.6,32.1,42.8,132.3,175.1,0.8,2.4,1.6,86.1,22.7,3.6,34.6,73.3,359.3,314.0,23.6,2.7,2.2,0.2,0.1,1.7000000000000002,2.7,28.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ignas Brazdeikis,1,43,221,2,33.4,77.5,17.8,20.6,22.2,41.6,22.0,11.1,35.8,12.8,3.6,13.2,27.0,3.9,20.2,29.7,0.8,1.6,1.2,15.2,1.7000000000000002,0.5,2.9,19.8,86.5,83.3,21.4,2.1,1.8,0.2,0.1,1.3,3.0,-70.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Tremont Waters,0,3,21,3,0.7000000000000001,2.4,11.8,14.7,0.30000000000000004,0.8,16.5,0.30000000000000004,1.5,3.8,0.0,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,0.0,1.5,0.7000000000000001,1.2,0.8,0.0,0.7000000000000001,0.7000000000000001,1.7000000000000002,2.4,14.7,1.2,3.1,0.8,0.0,3.8,2.7,-7.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Jalen McDaniels,2,55,367,1,50.7,104.6,19.9,23.4,33.8,60.2,23.2,16.9,44.5,15.7,21.8,29.7,30.3,15.2,54.8,70.0,0.7000000000000001,2.7,1.7000000000000002,23.9,10.7,3.7,14.8,38.3,140.1,117.7,24.5,2.6,1.5,0.2,0.4,1.9,2.6,19.0,0.2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
John Konchar,7,72,531,1,55.6,107.9,21.2,25.3,34.2,56.0,25.1,21.4,51.9,17.0,11.1,20.2,22.7,35.8,99.7,135.5,1.2,3.4,2.3,44.9,18.5,3.7,11.9,37.1,143.8,116.8,25.4,2.8,1.8,0.30000000000000004,0.30000000000000004,1.6,1.7000000000000002,37.9,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jaylen Nowell,1,62,401,24,80.8,170.2,19.6,22.7,54.8,104.2,21.7,26.0,65.9,16.2,29.7,37.9,32.3,3.7,41.6,50.7,0.4,1.9,1.1,53.6,11.1,1.7000000000000002,14.8,30.1,217.1,186.8,23.9,3.5,3.4,0.2,0.2,1.2,3.6,28.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Zylan Cheatham,0,1,1,2,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-9.3,0.0,0.0,0.0,0.0,10.3,-5.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Jaylen Hoard,5,7,98,14,18.1,37.1,20.1,22.0,14.4,26.8,22.2,1.5,10.3,14.8,1.0,2.4,17.7,12.4,22.2,34.6,2.1,4.0,3.1,2.9,1.0,0.8,1.4,2.4,42.4,39.6,22.1,3.5,2.0,0.2,0.30000000000000004,1.3,3.2,-35.8,0.7000000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Quinndary Weatherspoon,0,11,30,10,2.0,3.6,23.5,23.5,1.9,2.7,28.3,0.2,0.8,3.4,0.8,0.8,41.2,0.30000000000000004,2.0,2.4,0.5,2.9,1.8,0.8,0.2,0.2,0.5,2.5,12.4,3.9,26.9,2.5,1.7000000000000002,0.1,0.2,1.9,2.7,-4.1,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kyle Guy,0,19,76,17,10.7,26.8,16.5,20.9,2.0,10.3,19.8,2.4,16.5,14.4,1.4,2.0,27.5,0.7000000000000001,2.2,2.9,0.4,1.3,0.9,2.9,1.2,0.2,2.2,2.0,30.5,29.0,21.6,2.0,2.3,0.30000000000000004,0.1,2.6,3.4,-19.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Miye Oni,0,15,17,14,0.30000000000000004,1.5,3.8,3.8,0.2,0.2,41.2,0.2,1.4,2.1,0.0,0.2,0.0,0.2,1.0,1.2,0.4,2.7,1.5,0.8,0.0,0.0,0.2,1.2,0.8,1.6,10.8,0.2,2.5,0.0,0.0,1.6,1.8,-13.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Daniel Gafford,53,72,595,24,117.4,168.9,28.6,28.6,117.4,168.5,28.7,0.0,0.2,0.0,44.1,63.0,28.8,63.9,103.8,167.7,2.1,3.2,2.6,28.0,12.4,40.8,26.8,70.0,278.9,196.7,29.2,4.1,1.2,0.2,1.0,2.0,2.9,-85.7,1.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Dean Wade,28,51,404,1,40.8,89.4,18.8,23.5,19.8,30.9,26.4,21.0,58.5,14.8,3.4,12.4,27.5,12.8,49.0,61.8,0.6000000000000001,2.2,1.4,21.4,11.9,1.2,2.7,36.3,110.8,94.8,24.1,2.0,1.2,0.30000000000000004,0.1,1.1,1.9,15.2,0.2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Naz Reid,6,77,500,4,96.0,196.1,20.1,22.7,72.5,127.7,23.4,23.5,68.4,14.1,47.0,61.4,31.5,42.0,82.0,124.0,1.5,3.1,2.3,29.3,16.5,29.3,33.8,70.9,262.4,223.1,24.2,3.5,1.5,0.30000000000000004,1.0,2.2,3.7,-37.5,0.7000000000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Luguentz Dort,51,51,686,2,120.7,299.1,16.6,20.3,67.2,138.0,20.1,53.6,161.1,13.7,66.3,78.7,34.7,15.7,71.7,87.3,0.4,1.9,1.1,36.3,19.0,3.1,36.3,61.4,361.3,333.7,22.3,2.5,1.5,0.2,0.2,1.7000000000000002,4.0,-121.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Justin Robinson,0,25,125,17,11.5,38.3,12.4,16.4,1.7000000000000002,13.2,12.9,3.1,25.1,12.2,0.7000000000000001,1.4,20.6,0.7000000000000001,2.9,3.6,0.2,1.1,0.6000000000000001,13.2,1.5,0.2,2.9,11.1,32.1,39.8,16.6,0.9,2.6,0.2,0.0,2.5,2.7,-50.7,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tacko Fall,1,11,24,19,0.8,2.0,17.2,17.2,0.8,2.0,17.2,0.0,0.0,0.0,0.30000000000000004,1.2,11.8,1.2,2.7,3.9,2.3,12.1,3.7,0.30000000000000004,0.0,1.0,0.5,0.5,2.0,2.6,16.5,2.2,0.8,0.0,1.5,2.8,2.3,0.8,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Max Strus,16,68,653,2,102.6,232.4,18.2,24.8,28.0,50.3,22.9,74.6,182.1,16.9,17.3,21.8,32.6,4.1,73.3,83.2,0.30000000000000004,2.1,1.2,37.9,11.9,2.7,23.5,47.8,297.1,242.0,25.3,2.6,1.5,0.2,0.2,1.5,3.1,70.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Moses Brown,6,40,142,3,26.4,44.5,24.4,24.4,26.4,44.5,24.4,0.0,0.0,0.0,17.7,29.7,24.6,16.1,39.6,55.6,2.2,12.4,3.7,0.2,1.2,2.9,3.4,21.8,70.5,57.5,25.3,3.6,0.1,0.2,0.7000000000000001,2.1,3.5,-20.2,0.5,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Chris Clemons,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Oshae Brissett,25,67,644,1,85.7,208.5,16.9,20.4,51.5,110.8,19.2,34.2,97.6,14.4,47.0,67.6,28.6,44.5,103.0,147.5,1.3,3.1,2.2,29.7,18.1,11.9,22.2,47.8,252.6,238.2,21.8,2.6,1.1,0.2,0.30000000000000004,1.4,3.0,-90.6,0.8,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Aric Holman,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Devontae Cacok,0,15,50,0,3.6,12.8,27.9,27.9,3.6,12.8,27.9,0.0,0.0,0.0,0.7000000000000001,1.2,23.5,1.4,14.0,17.3,1.2,12.2,3.1,1.0,1.4,1.2,0.5,2.7,19.0,14.0,27.9,4.0,1.2,0.5,0.8,1.4,2.2,-0.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Rayjon Tucker,0,5,29,20,1.0,1.5,27.5,36.6,0.30000000000000004,0.7000000000000001,20.6,0.7000000000000001,0.8,33.0,0.8,1.2,29.4,0.5,0.8,1.4,0.8,1.2,1.0,1.7000000000000002,0.7000000000000001,0.0,0.2,0.8,3.6,2.1,36.0,3.4,3.1,0.5,0.0,1.3,1.3,-0.8,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Daulton Hommes,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DaQuan Jeffries,0,3,1,19,0.2,0.30000000000000004,20.6,20.6,0.2,0.2,41.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.30000000000000004,0.0,10.0,2.0,0.2,0.0,0.0,0.0,0.2,0.30000000000000004,0.30000000000000004,20.6,1.8,2.4,0.0,0.0,0.0,1.6,-1.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jared Harper,0,5,17,22,2.4,10.7,22.2,25.3,1.5,2.4,26.5,0.8,2.0,17.2,0.7000000000000001,0.7000000000000001,41.2,0.30000000000000004,0.0,0.30000000000000004,0.9,0.0,0.4,2.4,0.7000000000000001,0.2,0.30000000000000004,0.8,15.2,11.4,27.2,17.3,26.5,0.8,0.4,1.1,12.4,1.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
